"FOLLOWERCOUNT","FOLLOWINGCOUNT","FULLNAME","ISFOLLOWED","ISPRIVATE","POSTCOUNT","STATUS","USERID","USERNAME"
"267","1382","","false","false","59","Added to follower list.","","katherinedavis.life"
"9592","7202","","false","false","573","Removed because follower more than maximum follower","","rail_god"
"3179","2123","","false","false","46","Removed because follower more than maximum follower","","jonnyhamburg"
"4897","2917","","false","false","171","Removed because follower more than maximum follower","","papadamos"
"3384","3012","","true","false","243","Removed because already followed","","eccentric.traveler"
"2746","2193","","false","false","461","Removed because follower more than maximum follower","","miss.travelette"
"1057","1291","","false","false","402","Added to follower list.","","ckwoklet"
"8269","6309","","false","false","64","Removed because follower more than maximum follower","","1way.ticket"
"5422","1432","","false","true","119","Removed because private","","worldofthewanderer"
"8305","6638","","false","false","352","Removed because follower more than maximum follower","","thetravelcamel"
"423","652","","false","false","262","Added to follower list.","","dutchaviationblog"
"2812","1311","","false","false","86","Removed because follower more than maximum follower","","blessedbytravel"
"6539","778","","false","false","352","Removed because follower more than maximum follower","","michaelgalliphotography"
"6623","4098","","false","false","166","Removed because follower more than maximum follower","","dollypoptravels"
"1687","1964","","false","false","970","Removed because follower more than maximum follower","","miaxo8"
"1260","765","","false","false","345","Removed because follower more than maximum follower","","thebeautraveler"
"1246","901","","false","false","703","Removed because follower more than maximum follower","","marta_the_traveler"
"2188","2302","","false","false","581","Removed because follower more than maximum follower","","serragonzalez"
"7049","6053","","false","false","1300","Removed because follower more than maximum follower","","naumankhantravels"
"1709","1742","","false","false","30","Removed because follower more than maximum follower","","pernickylukas"
"1991","1667","","false","false","433","Removed because follower more than maximum follower","","eufooria.eu"
"2499","1847","","false","false","1226","Removed because follower more than maximum follower","","thekavicliving"
"2180","1772","","false","false","148","Removed because follower more than maximum follower","","eliseeva_daria_"
"2326","1461","","false","false","189","Removed because follower more than maximum follower","","madhurimadutta12"
"15872","2403","","false","false","165","Removed because follower more than maximum follower","","carmelitobauer"
"2999","2664","","false","false","149","Removed because follower more than maximum follower","","lovetravel_livelife"
"271","309","","false","false","4","Added to follower list.","","untrodden_trails"
"792","1754","","false","true","332","Removed because private","","melanieaphelanie"
"3652","3630","","false","false","394","Removed because follower more than maximum follower","","living_in_spain_now"
"465","569","","false","false","587","Added to follower list.","","the_neurotic_backpacker"
"1285","2412","","false","false","225","Removed because follower more than maximum follower","","formativeadventures"
"881","1633","","false","false","124","Added to follower list.","","ayeletaka"
"256","440","","false","false","90","Added to follower list.","","72tlp"
"9690","6088","","false","false","663","Removed because follower more than maximum follower","","alexis_and_sophie"
"934","1091","","false","false","362","Added to follower list.","","solo_travelling_girl"
"22802","7264","","false","false","246","Removed because follower more than maximum follower","","ahmed_naazim_photography"
"7704","5804","","false","false","342","Removed because follower more than maximum follower","","zanlife9"
"756","692","","false","false","671","Added to follower list.","","energeticnomad"
"1811","1535","","false","false","557","Removed because follower more than maximum follower","","pallantejm"
"620","534","","false","false","236","Added to follower list.","","jorditrips"
"3840","5371","","false","true","488","Removed because private","","cherrythai_77"
"932","978","","false","false","68","Added to follower list.","","steph__wanders"
"927","1872","","false","false","377","Added to follower list.","","rhisis_project"
"489","511","","false","false","7","Added to follower list.","","tanyelable"
"2105","1803","","false","false","133","Removed because follower more than maximum follower","","barefootbackpackers"
"24637","5079","","false","false","210","Removed because follower more than maximum follower","","lorenzoinwonderland"
"35599","7271","","false","false","1395","Removed because follower more than maximum follower","","slavanoor"
"730","1682","","false","true","3","Removed because private","","arhsbk"
"8897","4383","","false","false","180","Removed because follower more than maximum follower","","veronika.lindy"
"1279","815","","false","false","351","Removed because follower more than maximum follower","","ameyakelkar99"
"923","686","","false","false","7","Added to follower list.","","naughthasha"
"852","471","","false","false","381","Added to follower list.","","tomtomkoo"
"1789","497","","false","true","2333","Removed because private","","ikingkayexiii"
"885","7292","","false","false","249","Added to follower list.","","hooksamui99"
"307","1475","","false","true","18","Removed because private","","sha_shamee"
"355","7059","","false","true","0","Removed because private","","asdgbjjbxx"
"11522","7497","","false","false","1077","Removed because follower more than maximum follower","","ellasrilanka"
"60","49","","false","false","8","Added to follower list.","","erroselove1011"
"277","991","","false","false","169","Added to follower list.","","georgetsarik"
"139","230","","false","false","42","Added to follower list.","","jonjon_tolosa"
"37","670","","false","true","7","Removed because private","","m0ook0oo"
"226","88","","false","false","110","Added to follower list.","","iamrove"
"188","286","","false","true","48","Removed because private","","ahmedelt"
"97","143","","false","true","85","Removed because private","","ryemec"
"119","176","","false","true","199","Removed because private","","bellesanchez4"
"659","914","","false","false","39","Added to follower list.","","nikki4ph"
"39","827","","false","true","28","Removed because private","","archahmedovic74"
"360","719","","false","true","2429","Removed because private","","ibarrarichel"
"472","587","","false","true","111","Removed because private","","husseinkhafagy"
"289","237","","false","true","0","Removed because private","","seifarouk"
"272","370","","false","false","339","Added to follower list.","","sgdysart"
"496","165","","false","false","47","Added to follower list.","","joahnna.ramirez21"
"430","373","","false","true","1164","Removed because private","","iamshenort"
"190","434","","false","true","190","Removed because private","","by_efendy"
"2341","701","","false","false","810","Removed because follower more than maximum follower","","poppy_gee_travels"
"979","1166","","false","false","3622","Added to follower list.","","karim16th"
"134","217","","false","false","1","Removed because considered as bot","","helmer.rueda"
"740","4455","","false","true","691","Removed because private","","matthewvoncoutts"
"679","748","","false","true","1805","Removed because private","","azpimentel"
"235","971","","false","true","75","Removed because private","","eslam_refaat"
"564","2681","","false","true","360","Removed because private","","john_gs"
"605","175","","false","true","362","Removed because private","","lebasimedina"
"441","551","","false","false","18","Added to follower list.","","aaron2293"
"1219","1633","","false","false","243","Removed because follower more than maximum follower","","rusitohillmann"
"492","1679","","false","true","201","Removed because private","","gerald.somera"
"193","560","","false","true","12","Removed because private","","ndplinhhh"
"54","232","","false","false","3","Removed because considered as bot","","baig1853"
"227","406","","false","true","46","Removed because private","","bas4206"
"404","855","","false","true","536","Removed because private","","whytweedz"
"146","391","","false","false","20","Added to follower list.","","osama.h.ahmed.73"
"176","167","","false","false","4","Added to follower list.","","thevonmarkylasco"
"564","419","","false","false","20","Added to follower list.","","glennondavid"
"249","403","","false","false","147","Added to follower list.","","ridwan_halane"
"442","595","","false","true","413","Removed because private","","barsvy"
"45","1184","","false","true","0","Removed because private","","k_atieh75"
"284","291","","false","true","351","Removed because private","","thedatu"
"135","218","","false","true","51","Removed because private","","dajonrachel"
"81","148","","false","false","32","Added to follower list.","","salmongabriella"
"1749","2718","","false","false","26","Removed because follower more than maximum follower","","sumka_astana21"
"98","217","","false","false","53","Added to follower list.","","wildlyinwanderlust"
"18960","1773","","false","false","589","Removed because follower more than maximum follower","","amaetv"
"48","170","","false","true","46","Removed because private","","michaelaborca"
"66","226","","false","false","1","Removed because considered as bot","","maryconaquino"
"1545","7483","","false","true","12","Removed because private","","amin_5573"
"925","845","","false","true","348","Removed because private","","dimpzywinzy"
"809","2915","","false","false","1139","Added to follower list.","","rowelpadlan"
"951","527","","false","true","620","Removed because private","","leahcorpuz716"
"222","405","","false","false","1960","Added to follower list.","","abenojarana"
"535","285","","false","true","59","Removed because private","","maika_wong"
"157","231","","false","false","39","Added to follower list.","","nouman0532"
"68","78","","false","false","33","Added to follower list.","","jeanbaptistedelattre"
"241","323","","false","true","407","Removed because private","","dawn.nwad"
"606","629","","false","true","59","Removed because private","","saadmadi1"
"961","396","","false","false","1151","Added to follower list.","","jasminayles"
"264","471","","false","true","52","Removed because private","","echo_zulu_melbs"
"126","890","","false","true","55","Removed because private","","b.holt"
"323","626","","false","true","5","Removed because private","","bars_2277"
"708","512","","false","false","2382","Added to follower list.","","imacmedina"
"268","227","","false","true","538","Removed because private","","kiancci777"
"88","214","","false","false","1","Removed because considered as bot","","caballero.erwin"
"8682","5526","","false","true","12","Removed because private","","9.4i"
"105","299","","false","true","32","Removed because private","","cherrynjutic"
"326","766","","false","false","1","Removed because considered as bot","","shali_lim"
"644","1419","","false","true","274","Removed because private","","jamimahirish"
"234","1183","","false","false","82","Added to follower list.","","saa.matt"
"54","41","","false","true","25","Removed because private","","mariegrace20"
"153","1571","","false","true","0","Removed because private","","whatsinuae"
"86","255","","false","true","24","Removed because private","","denciodmencio"
"107","146","","false","false","52","Added to follower list.","","aliaali1711"
"204","193","","false","true","225","Removed because private","","kukz_dimaranan"
"582","767","","false","true","1413","Removed because private","","feviecatessss"
"1169","3341","","false","true","104","Removed because private","","djai19"
"214","460","","false","true","36","Removed because private","","ericrise03"
"348","422","","false","true","364","Removed because private","","badetteskieee"
"667","2039","","false","false","187","Added to follower list.","","_raffaele81"
"452","2960","","false","false","3","Removed because considered as bot","","do_it_best_"
"396","1669","","false","true","1016","Removed because private","","aishon07"
"624","7444","","false","false","86","Added to follower list.","","handmadeprosph"
"314","364","","false","true","148","Removed because private","","hildae01"
"342","1122","","false","true","269","Removed because private","","boss_abra28"
"569","3200","","false","false","227","Added to follower list.","","abdel.boukhliq"
"497","1415","","false","true","414","Removed because private","","tataissang"
"689","7494","","false","true","267","Removed because private","","romanceeeeman"
"258","825","","false","true","123","Removed because private","","nix4mosobanez"
"182","319","","false","false","2","Removed because considered as bot","","aj139576"
"1110","1101","","false","true","114","Removed because private","","shayw14"
"1638","7500","","false","false","201","Removed because follower more than maximum follower","","yassine_zouak"
"3","1116","","false","true","0","Removed because private","","ahosiny"
"347","1040","","false","true","138","Removed because private","","whilardj"
"421","430","","false","true","0","Removed because private","","serhanarikan"
"1069","1086","","false","true","554","Removed because private","","raesavia"
"355","686","","false","true","40","Removed because private","","ahmedo_medoo"
"226","238","","false","true","52","Removed because private","","jordonian84"
"267","653","","false","true","96","Removed because private","","ruk1990"
"227","867","","false","true","32","Removed because private","","martinsimsek"
"304","301","","false","true","1066","Removed because private","","ervinbrnts"
"481","925","","false","false","6","Added to follower list.","","michaelmazur89"
"199","330","","false","true","46","Removed because private","","zain__lodhi"
"107","417","","false","false","24","Added to follower list.","","heyitscocobear"
"94","641","","false","true","40","Removed because private","","luisc_09"
"87","154","","false","true","23","Removed because private","","bethxerxes"
"1987","4378","","false","false","652","Removed because follower more than maximum follower","","djchris.delaney"
"135","113","","false","true","21","Removed because private","","miguelito_47"
"272","3760","","false","false","1","Removed because considered as bot","","tdihan"
"168","576","","false","true","47","Removed because private","","rianananaaaa__091"
"0","318","","false","true","0","Removed because private","","katievelez6106"
"175","152","","false","true","737","Removed because private","","ahnajamila"
"198","236","","false","false","24","Added to follower list.","","iamcharlienhoj"
"165","242","","false","false","52","Added to follower list.","","typogreatphy"
"146","221","","false","true","0","Removed because private","","katnka_ewr"
"919","4309","","false","false","123","Added to follower list.","","xx74967529fangm"
"110","579","","false","false","2","Removed because considered as bot","","arzajane"
"198","380","","false","true","318","Removed because private","","icenjer"
"710","652","","false","false","318","Added to follower list.","","mohatem"
"462","786","","false","true","408","Removed because private","","jackie.chan29"
"324","275","","false","false","678","Added to follower list.","","michaelfuentes101"
"359","153","","false","true","1004","Removed because private","","cindy.funcion"
"750","609","","false","true","290","Removed because private","","maria_inezp"
"106","218","","false","true","156","Removed because private","","katrinz_001"
"46","191","","false","true","99","Removed because private","","jaedrielle"
"1207","1499","","false","false","1870","Removed because follower more than maximum follower","","maigarduce"
"572","190","","false","true","224","Removed because private","","carlaanne18"
"808","7485","","false","true","254","Removed because private","","sweetdrug.addiktion"
"245","670","","false","true","40","Removed because private","","itsmetinb"
"515","1176","","false","true","759","Removed because private","","manin_505"
"98","176","","false","false","3","Removed because considered as bot","","marilenetugonon"
"812","839","","false","true","1303","Removed because private","","patlalakbay"
"239","540","","false","false","551","Added to follower list.","","nobiemy27"
"244","354","","false","true","816","Removed because private","","rosey.r0se"
"169","531","","false","false","44","Added to follower list.","","stupercent"
"159","391","","false","true","31","Removed because private","","dtalentedme"
"1075","1763","","false","true","1806","Removed because private","","thatguyronch"
"610","630","","false","true","1198","Removed because private","","sheenahnilo"
"299","1071","","false","true","561","Removed because private","","dondyviosrojas"
"232","534","","false","true","22","Removed because private","","karllewis878"
"89","140","","false","false","6","Added to follower list.","","aiyanneri"
"230","556","","false","true","144","Removed because private","","lira1017"
"244","360","","false","false","182","Added to follower list.","","leiiiiii__"
"297","260","","false","false","36","Added to follower list.","","daelhubero"
"396","814","","false","false","192","Added to follower list.","","wchalani"
"469","812","","false","true","21","Removed because private","","chonabells69"
"60","61","","false","true","93","Removed because private","","lady_smash26"
"2","34","","false","false","1","Removed because considered as bot","","faizayamak"
"275","376","","false","true","25","Removed because private","","miggy_bautista"
"13","28","","false","true","10","Removed because private","","nicolascheik"
"622","892","","false","false","103","Added to follower list.","","realpaulsen"
"148","236","","false","true","81","Removed because private","","cheryldias"
"873","1499","","false","true","465","Removed because private","","awiseman009"
"254","648","","false","true","337","Removed because private","","norinoronha23"
"254","390","","false","false","742","Added to follower list.","","itsme_ezirach"
"72","164","","false","false","4","Added to follower list.","","fernandobotardo"
"1103","2005","","false","true","713","Removed because private","","trishy_trishhh"
"457","779","","false","true","432","Removed because private","","milo_brock"
"456","634","","false","false","326","Added to follower list.","","lhen_mckenzie"
"247","604","","false","true","7","Removed because private","","eduard_maninang"
"156","205","","false","false","10","Added to follower list.","","abouelgered"
"298","472","","false","false","100","Added to follower list.","","ianrevisa"
"67","212","","false","true","10","Removed because private","","chocho0904"
"76","235","","false","false","4","Added to follower list.","","edz_celi"
"250","584","","false","true","15","Removed because private","","ana.importa"
"140","305","","false","false","151","Added to follower list.","","rimal.raheel"
"138","171","","false","false","33","Added to follower list.","","little_rock1910"
"17","98","","false","false","42","Added to follower list.","","langgarobles"
"372","575","","false","true","71","Removed because private","","delmarricafrente"
"204","505","","false","false","49","Added to follower list.","","ge.guzman"
"258","351","","false","false","56","Added to follower list.","","melavi"
"52","9","","false","false","3","Added to follower list.","","katrina.suarez"
"205","296","","false","false","12","Added to follower list.","","vinceedillon"
"324","1719","","false","true","265","Removed because private","","adnhimra16"
"309","402","","false","false","332","Added to follower list.","","edge_somera"
"144","168","","false","false","170","Added to follower list.","","keith_101112"
"160","249","","false","false","0","Removed because considered as bot","","ruthportit"
"89","22","","false","false","3","Added to follower list.","","shaneshua"
"482","476","","false","true","641","Removed because private","","sashimie21"
"173","300","","false","true","130","Removed because private","","mssf33"
"405","931","","false","true","81","Removed because private","","anajindz"
"191","864","","false","false","51","Added to follower list.","","mobilegearph"
"373","464","","false","true","195","Removed because private","","joeysclick"
"105","146","","false","true","468","Removed because private","","syedfaiza"
"72","123","","false","false","0","Removed because considered as bot","","simplydhina"
"546","2370","","false","true","1125","Removed because private","","anjiecachola"
"96","570","","false","true","826","Removed because private","","mavcf_988"
"42","159","","false","false","28","Added to follower list.","","aeyahspreppyandsassy"
"123","714","","false","true","19","Removed because private","","skinnycomfort"
"28","46","","false","true","42","Removed because private","","huraizaziz"
"1351","3196","","false","true","43","Removed because private","","yvonneirene_p"
"227","683","","false","false","52","Added to follower list.","","infiniteacksquare"
"90","179","","false","true","30","Removed because private","","kakainazdeguzman"
"48","25","","false","false","1","Added to follower list.","","mommyelvs"
"453","911","","false","true","116","Removed because private","","iansanjuan122680"
"178","465","","false","true","26","Removed because private","","cherrynavarrojutic"
"34","113","","false","false","17","Added to follower list.","","missybcollections"
"371","694","","false","true","331","Removed because private","","marjrev"
"368","643","","false","false","7","Added to follower list.","","paolobien"
"18","31","","false","false","0","Removed because considered as bot","","yasmeena516"
"60","14","","false","false","2","Added to follower list.","","jindz11"
"73","389","","false","false","6","Added to follower list.","","thesugarbombph"
"99","400","","false","true","47","Removed because private","","mylesonlineshoppe17"
"350","487","","false","false","173","Added to follower list.","","jobpvill"
"92","242","","false","true","1","Removed because private","","emmilyobena"
"53","63","","false","false","31","Added to follower list.","","oh_my_gold23"
"276","892","","false","true","32","Removed because private","","ephraiminigo"
"155","208","","false","false","4","Added to follower list.","","meehanne"
"226","357","","false","false","0","Removed because considered as bot","","carl_dajon"
"538","549","","false","false","123","Added to follower list.","","cherry.d.r"
"351","256","","false","true","966","Removed because private","","summerhope0122"
"150","176","","false","true","8","Removed because private","","itsmejennjenny"
"259","322","","false","false","217","Added to follower list.","","taal_campoy23"
"490","225","","false","false","0","Added to follower list.","","marija_ristovska"
"938","1473","","false","true","79","Removed because private","","shiela_marie_baui"
"111","158","","false","false","94","Added to follower list.","","cleokrispykreme"
"151","68","","false","false","439","Added to follower list.","","bagsshopaholicsdxb"
"418","641","","false","false","1236","Added to follower list.","","itsmargecari_"
"119","203","","false","false","5","Added to follower list.","","bars2277"
"269","699","","false","true","487","Removed because private","","itsyadge"
"63","119","","false","false","1","Removed because considered as bot","","damage_ahmed"
"255","733","","false","true","376","Removed because private","","cassy029"
"110","173","","false","true","11","Removed because private","","jamesgreys"
"781","774","","false","true","131","Removed because private","","tarekmhamdy"
"115","266","","false","false","10","Added to follower list.","","vince1181"
"285","237","","false","true","377","Removed because private","","gardenofriches"
"340","260","","false","true","376","Removed because private","","rodmarion360"
"242","288","","false","true","286","Removed because private","","_maytots_"
"433","440","","false","true","515","Removed because private","","queenai360"
"413","610","","false","true","294","Removed because private","","cherlyn102000"
"95","289","","false","false","1","Removed because considered as bot","","janemower"
"121","132","","false","false","8","Added to follower list.","","jryanyel"
"408","673","","false","true","428","Removed because private","","jenlynkee"
"36","215","","false","true","113","Removed because private","","haydibeemunar"
"687","717","","false","true","554","Removed because private","","tinexgammad"
"589","1829","","false","true","3020","Removed because private","","aboutmissb"
"231","230","","false","false","13","Added to follower list.","","pertbryan"
"78","159","","false","false","0","Removed because considered as bot","","mitch0625"
"85","164","","false","false","56","Added to follower list.","","ysaness"
"537","1239","","false","true","912","Removed because private","","kp_mendoza"
"459","917","","false","false","495","Added to follower list.","","redlayos"
"18","100","","false","false","17","Added to follower list.","","simply_sad"
"283","344","","false","false","10","Added to follower list.","","donnie0502"
"277","1034","","false","false","444","Added to follower list.","","iangertz"
"241","99","","false","false","49","Added to follower list.","","ryzayanga"
"628","1031","","false","false","375","Added to follower list.","","paoloreyes_"
"108","265","","false","false","35","Added to follower list.","","lapslazuli"
"165","213","","false","false","0","Removed because considered as bot","","argieg"
"326","550","","false","true","96","Removed because private","","crime30"
"4072","1086","","false","false","966","Removed because follower more than maximum follower","","visualclass"
"355","392","","false","true","154","Removed because private","","biancadelisabellamargareth"
"177","313","","false","true","159","Removed because private","","khazeee_ig"
"121","119","","false","false","1","Added to follower list.","","eduardo_0515"
"248","399","","false","true","245","Removed because private","","sweetzerland"
"175","77","","false","false","31","Added to follower list.","","picflicker01"
"270","738","","false","true","664","Removed because private","","kaelle_elleak"
"550","574","","false","false","557","Added to follower list.","","cheesyas"
"93","161","","false","false","20","Added to follower list.","","nurseblu_chocolate"
"35","20","","false","false","11","Added to follower list.","","glaiferrer"
"868","281","","false","false","4031","Added to follower list.","","mr.kalakal"
"456","2009","","false","true","135","Removed because private","","iamshanebautista"
"849","870","","false","true","683","Removed because private","","beverlygulapa"
"152","415","","false","true","226","Removed because private","","nawthyahra"
